2019-01-13 01:27:09,3649.0283,
2019-01-13 02:27:09,3644.8917,
2019-01-13 03:27:09,3636.975,
2019-01-13 04:27:09,3639.36,
2019-01-13 05:27:09,3642.5617,
2019-01-13 06:27:09,3636.0717,
2019-01-13 07:27:09,3642.895,
2019-01-13 08:27:09,3643.2083,
2019-01-13 09:27:09,3637.9467,
2019-01-13 10:27:09,3648.875,
2019-01-13 11:27:09,3640.92,
2019-01-13 12:27:09,3638.7033,
2019-01-13 13:27:09,3553.9433,
2019-01-13 14:27:09,3536.6617,
2019-01-13 15:27:09,3547.6733,
2019-01-13 16:27:09,3536.23,
2019-01-13 17:27:09,3530.7683,
2019-01-13 18:27:09,3534.31,
2019-01-13 19:27:09,3537.44,
2019-01-13 20:27:09,3531.9167,
2019-01-13 21:27:09,3534.6083,
2019-01-13 22:27:09,3545.545,
2019-01-13 23:27:09,3551.175,
2019-01-14 00:27:09,3549.9667,
2019-01-14 01:27:09,3552.28,
2019-01-14 02:27:09,3558.3767,
2019-01-14 03:27:09,3565.995,
2019-01-14 04:27:09,3571.0133,
2019-01-14 05:27:09,3565.8117,
2019-01-14 06:27:09,3565.5617,
2019-01-14 07:27:09,3566.68,
2019-01-14 08:27:09,3559.93,
2019-01-14 09:27:09,3557.245,
2019-01-14 10:27:09,3567.995,
2019-01-14 11:27:09,3563.445,
2019-01-14 12:27:09,3573.74,
2019-01-14 13:27:09,3695.6233,
2019-01-14 14:27:09,3694.0283,
2019-01-14 15:27:09,3708.0483,
2019-01-14 16:27:09,3705.8767,
2019-01-14 17:27:09,3703.4017,
2019-01-14 18:27:09,3686.0917,
2019-01-14 19:27:09,3685.0,
2019-01-14 20:27:09,3700.045,
2019-01-14 21:27:09,3697.845,
2019-01-14 22:27:09,3710.9067,
2019-01-14 23:27:09,3701.105,
2019-01-15 00:27:09,3698.105,
2019-01-15 01:27:09,3695.15,
2019-01-15 02:27:09,3693.3717,
2019-01-15 03:27:09,3685.8533,
2019-01-15 04:27:09,3690.965,
2019-01-15 05:27:09,3691.4733,
2019-01-15 06:27:09,3677.6467,
2019-01-15 07:27:09,3665.57,
2019-01-15 08:27:09,3677.2683,
2019-01-15 09:27:09,3677.2417,
2019-01-15 10:27:09,3671.8133,
2019-01-15 11:27:09,3686.4483,
2019-01-15 12:27:09,3663.2733,
2019-01-15 13:27:09,3663.54,
2019-01-15 14:27:09,3656.1233,
2019-01-15 15:27:09,3660.005,
2019-01-15 16:27:09,3655.9233,
2019-01-15 17:27:09,3658.82,
2019-01-15 18:27:09,3597.4883,
2019-01-15 19:27:09,3603.0,
2019-01-15 20:27:09,3604.015,
2019-01-15 21:27:09,3606.7667,
2019-01-15 22:27:09,3612.5217,
2019-01-15 23:27:09,3609.6917,
2019-01-16 00:27:09,3615.5333,
2019-01-16 01:27:09,3629.375,
2019-01-16 02:27:09,3622.9733,
2019-01-16 03:27:09,3620.7983,
2019-01-16 04:27:09,3606.7833,
2019-01-16 05:27:09,3609.2867,
2019-01-16 06:27:09,3635.7433,
2019-01-16 07:27:09,3641.7717,
2019-01-16 08:27:09,3643.8817,
2019-01-16 09:27:09,3667.935,
2019-01-16 10:27:09,3653.1317,
2019-01-16 11:27:09,3655.18,
2019-01-16 12:27:09,3641.72,
2019-01-16 13:27:09,3624.9833,
2019-01-16 14:27:09,3630.58,
2019-01-16 15:27:09,3640.8417,
2019-01-16 16:27:09,3613.9633,
