BCN
day-profitability;day-variability;(log of) market capitalization
1.0347361389445557;1.1110856093642414;20.56544375760563
0.9332615715823467;1.0849385008122534;20.495936301613106
0.9872448979591838;1.07955088389871;20.477741247013675
1.0035294117647058;1.0685;20.479540316352935
1.0605706267539756;1.14131254714609;20.54103183991899
0.8706631532718488;1.1807103966813586;20.406743802025858
0.8566018682150972;1.179887938661162;20.25091938222705
0.9717064544650751;1.1116166211707612;20.222282968940664
1.029618320610687;1.1626630061770762;20.244729207383887
0.9387936132465996;1.0963855421686748;20.184613330183872
1.0620472440944881;1.1458264599142198;20.244867933355387
0.9684805233422539;1.1296178343949044;20.210152491673295
0.9468315301391036;1.1085450346420325;20.148549268986297
0.8738562091503269;1.2189781021897812;20.013016820068728
0.9947624392068836;1.1026369168356998;20.007207472209856
1.012415349887133;1.0822561692126909;20.01928055578232
0.9141901931649332;1.1533847472150813;19.929880629463355
1.0424217462932455;1.15623572407492;19.95800062452605
1.0414012738853502;1.0695970695970696;19.99089384610479
1.0496024233244983;1.0888630190143578;20.0487588220113
0.9867002156721782;1.0727139184722732;20.039171889918627
0.9671772428884026;1.0824581874756904;20.004547357814612
1.0373443983402488;1.0856691669956573;20.04108820627327
0.9673484033010405;1.0671417854463616;20.02096855560379
0.9954802259887007;1.0584795321637426;20.00118887049265
0.9427813565744602;1.1235244519392917;19.94078941267256
0.9597423510466988;1.080273270708796;19.89823951860826
1.0369282417121275;1.197457627118644;19.934114585695532
0.8849878934624698;1.170262664165103;19.81446893853149
0.9623853211009175;1.117296222664016;19.770411463176565
1.0124105011933173;1.0670819357930044;19.781427999006297
1.0217494089834516;1.0746928746928748;19.799939198530755
1.0106186518928901;1.0479548660084628;19.812987583842176
1.0796500920810312;1.0876623376623376;19.881890720101794
0.9050064184852376;1.1297271421732886;19.778617561255817
0.987724268177526;1.0481809242871192;19.76765132360762
0.9731156985117618;1.0597689603214464;19.735912886820557
1.0438639724001972;1.0750988142292488;19.779966658507192
1.0245283018867923;1.0372641509433962;19.804931510855305
0.965296803652968;1.1098741529525653;19.777985186210874
1.094392523364486;1.1227316141356256;19.880455484616643
1.085517834121186;1.0936828534593896;19.956137048248475
1.1335440537337023;1.2206925323320819;20.083374988553967
1.0962473940236275;1.1845216768183446;20.178435871739293
1.0433553251649388;1.0901426718547342;20.22997213856624
1.3244953299186502;1.380235010545345;20.510230467887567
0.9073240104290117;1.1890098221396337;20.37191908153813
1.0633010724561862;1.1407485503426464;20.431918621389272
1.1013313609467454;1.113067195636003;20.5263129292721
1.0769747147012754;1.099229723606706;20.60097487107335
1.0565334437771794;1.0918794474675597;20.659247358696426
0.9339215686274509;1.1207274320771252;20.590464110622104
1.0098843322818087;1.0890470030185426;20.598664236497896
1.0339966832504146;1.04875;20.63665211579031
1.0901475867570802;1.0927628948420631;20.728233612092943
0.9163449163449162;1.1504090623033354;20.635869569168552
1.1163534586165533;1.143704006541292;20.74949759225358
0.9489942528735631;1.0660484481453445;20.694312688599513
1.0701225259189444;1.1011533371147664;20.766125417537523
0.9254756871035941;1.1374880153403644;20.688513274643196
1.03246996996997;1.0605376950554617;20.73462612482799
0.961001269726102;1.062849431270484;20.69704223937138
1.0378317334839073;1.0735694822888282;20.737000798033307
1.2622771917060749;1.274099672608221;20.96709978059247
0.9676631215866629;1.0964872606663651;20.936743804239224
1.067603550295858;1.0910315915556221;21.00616732308295
0.9984724343841134;1.0671804565944452;21.0025160615709
0.9415692821368948;1.0847051780903922;20.94206356282577
4.442577030812325;4.442577030812325;22.435443025529803
0.8492786104496427;1.1857819118013455;21.525188968668377
0.8205958011783255;1.2603079466776894;21.32126247061002
0.942891859052248;1.1681928828097834;21.26112565940505
1.2954618603154169;1.4568026064487136;21.521009580977008
1.0563110035872194;1.2088011590003622;21.56848434798439
0.8238009545418981;1.2567449108795168;21.383984282599943
0.9673861367310069;1.0940798070157807;21.34969620294271
0.890056985655335;1.1565178670822667;21.233583173156166
1.0203085118188882;1.073854570321404;21.248419427600865
0.9636046638334969;1.053669097538742;21.20945562751505
1.0679172787885638;1.1250142840818191;21.275832864638268
0.9410960345008941;1.0757661427117495;21.221133441642305
0.8870517260641267;1.1333164685049328;21.101716343115612
0.8732039324426519;1.182356423919479;20.96541199523371
1.0319148936170213;1.1125878399022304;20.987273129365477
0.9632154523505183;1.0773281179479464;20.94413624181977
0.95096011816839;1.0804327375352776;20.89203313506712
0.9292773316862261;1.1175150992234686;20.824567686249566
0.8571428571428572;1.1881573821581615;20.677678439240573
1.3453985367732;1.4455621301775148;20.973990939942613
0.9432194840755151;1.1699721357154567;20.908607329141677
