ZIL
day-profitability;day-variability;(log of) market capitalization
1.0116679379084295;1.0509424561986216;19.58969485906406
0.943129118867464;1.1099160256551541;19.532960916748806
1.0185305030632497;1.087044121974962;19.55105659676206
1.0006575319221143;1.1060193587416818;19.550249320706815
1.1181148997377104;1.6663578584509318;19.66475623391794
0.8908197031294318;1.1783540167033344;19.551175937866404
0.8810547373797565;1.2988044633368756;19.426653384769317
0.9049054601582095;1.163403958215849;19.328287773380797
1.0880434201379607;1.3251533742331287;19.40948977368876
1.0726928094921595;1.2521554946424123;19.4779027169141
1.1838172845173878;1.3702637535675624;19.646385278364495
0.9025844930417496;1.1918932323368951;19.538697410691316
0.9938487438487439;1.1264708586137158;19.533058298468827
0.8838502997900388;1.2589660702013388;19.412884923984244
1.0119760479041915;1.1022174851171134;19.426798304044485
1.024930080046292;1.1624946431722503;19.45312633872872
0.9590941093639991;1.1013017809944916;19.413717230827288
1.0034285154528089;1.2010381430071153;19.416317393105697
1.1475841369809094;1.2198624140087557;19.54600418869431
1.0130699539581167;1.1301642377978256;19.569307424894568
0.9882510069074897;1.1217901045540049;19.561088971902517
1.0042025680013518;1.1237375441437794;19.565196125270237
1.1038835359952874;1.223061068525509;19.663662878514867
1.0101077144807706;1.1035312378734963;19.67866645302083
1.003554638229561;1.0556031795511223;19.664428713463874
0.9267270128632682;1.1936182696213387;19.587640705344796
0.9615906846609611;1.1159455897790982;19.550000333660766
1.0540639073557796;1.09766537814759;19.600286395969984
0.885409699843943;1.1750361400099534;19.482444625988265
1.0560931981837363;1.1371144966542384;19.5351648889935
0.9988923157117414;1.1050886678681888;19.533828558155818
0.9406851549755302;1.1421504437654593;19.47234742071805
1.0287794649646305;1.0647500347495713;19.504187736569204
1.0292556170336686;1.0462094348938462;19.532869211178852
0.9123337758722005;1.1221090678193764;19.51745512804142
0.9638818645927765;1.0862995039962993;19.480637131397568
0.9349754671160232;1.0785522574473174;19.412178898791208
1.0695067860083398;1.1434113712374583;19.477275340900263
1.0219209263199565;1.0836988032409127;19.502682484813352
0.9448864598195933;1.1138543796194371;19.447121693724995
1.0263305894984407;1.0942080471566538;19.474928597448613
1.0855113990282796;1.0909386407961195;19.556639297785583
1.3547149878278444;1.3886362592439483;19.873158347913257
0.9230834277596441;1.1442719993928585;19.800885694689114
1.0275094304903856;1.0990556296115503;19.823682987798282
1.1411243502027546;1.1417853123492738;19.958181633708026
0.9859814543070341;1.1125534666268777;19.946860552863786
1.0115544722138685;1.0803256832682602;19.958646482539294
1.0335806875821905;1.0487273183507677;19.99115783089946
1.0296902219192605;1.0593987066285289;20.020333992309798
1.203888063761893;1.2230056767254258;20.20629950255038
1.0655488534635453;1.3752647585944715;20.290204110953237
1.1270504767499663;1.2358720070770914;20.403977875079146
0.9550882606343545;1.1211283547003896;20.358590584282048
1.025820513895293;1.1171157243816254;20.38505633815877
0.864319587628866;1.2483286552692012;20.230086052227772
1.1433255490293208;1.2090896750866889;20.37526000316514
0.9336773582184867;1.0879236118776907;20.308163165358263
1.1639429628726856;1.207361142092349;20.455667033453008
1.0849408331982493;1.1260094212651413;20.535468077890197
0.8870119591980302;1.1614085182005152;20.415074128446655
1.0158904971680303;1.1189792663476874;20.438985191743132
1.2016356676075945;1.2508721915432308;20.623945744477698
1.0331923228204243;1.092933812624117;20.658809006338746
1.029673613597099;1.1227545864613717;20.686674948450968
1.130806670148587;1.1351026889849631;20.808093459863144
0.9180201960836695;1.1934119257208622;20.7248308776311
0.9709278275699408;1.1403817890984678;20.69778366878906
1.126552967894198;1.126552967894198;20.824121614188524
1.3137082601054484;1.3139181071793933;21.10156328218601
0.8681496641428484;1.2727777563958058;21.02167197969916
0.9136848183110636;1.2654229638607464;20.923994551907217
1.048767483604955;1.2148056713928272;20.97793343096702
0.9723382310670747;1.049344268974871;20.952116243540782
0.9608541752640235;1.0697768409533226;20.909443970910807
0.922000680420889;1.1212506080095122;20.82393054744851
0.9324787903576942;1.1384571226706703;20.752815135259297
0.958736376381736;1.1403134749665726;20.714869617136834
1.0199430409089905;1.0619658769502143;20.733167717120914
1.037448069072649;1.1276116762161472;20.768545363174187
1.0386827264499061;1.074675667123721;20.806791125083112
0.9586841629322991;1.0571513344730632;20.76528770205396
0.9566816738212403;1.0877163428085928;20.72200876516265
0.874346314528616;1.1996522220588106;20.586686133224653
1.0499009006748787;1.119954962757665;20.63425356969212
0.9700732882857847;1.050827117796575;20.607027163648347
0.980574662817042;1.046515528940107;20.593926298782236
0.9777723946673795;1.035928143712575;20.570019057311594
0.8590536913898908;1.1789455880450896;20.417653237085403
1.114658509300783;1.1739941108745044;20.531183371501772
0.9849643333834228;1.1200161473539931;20.52078265280747
