MCO
day-profitability;day-variability;(log of) market capitalization
1.1249999999999998;1.1598360655737705;18.520240617367328
1.0275779376498801;1.0996216897856244;18.543353918919188
1.111111111111111;1.1352313167259787;18.646217102219307
0.9769874476987447;1.120866590649943;18.629914261768178
0.9956989247311827;1.0547045951859957;18.621312188644215
0.8937093275488069;1.1425030978934325;18.505530926409254
0.866504854368932;1.2887218045112783;18.361617616119396
0.9184247538677919;1.1471048513302036;18.272189563901218
1.0415384615384615;1.2125000000000001;18.307937509635483
0.9970457902511078;1.1232876712328765;18.30556373254302
1.1612426035502958;1.2612055641421949;18.457196860672074
1.1762452107279695;1.265200517464424;18.616774633617286
0.9496717724288839;1.2669082125603865;18.55681840480735
0.8287037037037037;1.2823529411764707;18.36464736995887
0.8949579831932774;1.1419558359621451;18.251480627299816
0.9984326018808778;1.1061359867330016;18.247545673881667
0.941732283464567;1.1139896373056994;18.184820211008777
1.011686143572621;1.207843137254902;18.198282614742052
1.0480132450331126;1.0998278829604131;18.2414758333671
1.0218068535825544;1.0929853181076672;18.277488319195193
1.0197869101978692;1.0736196319018405;18.298357674169825
0.9433681073025335;1.1459016393442625;18.24081686858375
0.9857594936708861;1.0673400673400673;18.22546410582033
0.9762282091917592;1.0601626016260162;18.213418428082246
1.0296052631578947;1.066225165562914;18.22955228398259
0.9456;1.1370106761565835;18.173547361476555
0.9525423728813559;1.075539568345324;18.12265319445411
0.9910873440285204;1.047016274864376;18.111741680730365
0.8473967684021543;1.2222222222222223;17.948599822628633
0.9661016949152542;1.1296296296296295;17.9141669110413
1.0196936542669583;1.0827740492170022;17.935906971195152
0.9377682403433476;1.1418269230769231;17.870672163653637
1.0409090909090908;1.07816091954023;17.91777191616145
1.215686274509804;1.3178807947019866;18.11537716063965
0.9016100178890877;1.1927710843373494;18.01342426730123
0.9761904761904762;1.0626304801670146;17.98849384273388
0.9795081967213115;1.0669546436285098;17.959572552722282
1.0733752620545074;1.1407563025210083;18.03000252887899
1.021484375;1.0390625;18.05004014696175
0.9332061068702289;1.1143451143451144;17.98364821658145
1.0918367346938773;1.1293634496919918;18.074095696798878
1.033457249070632;1.059047619047619;18.112336824781096
1.1258992805755397;1.1807909604519775;18.230097287462787
1.0319488817891374;1.135399673735726;18.262007105953515
1.1051004636785162;1.1656346749226008;18.3625921611688
1.1398601398601398;1.1554621848739497;18.493629980030665
0.9177914110429448;1.1013513513513513;18.40900676747519
1.0601604278074865;1.1702412868632708;18.467257851593843
1.1204516938519449;1.135508155583438;18.585523321188493
1.6;2.2284434490481524;19.236891889262044
0.9510344827586207;1.1085626911314985;19.19942169342024
0.9078374455732947;1.1668077900084672;19.101274544514457
1.0112;1.0823723228995057;19.11164821066116
1.0261282660332542;1.0484126984126985;19.136959094294863
1.0139103554868625;1.037529319781079;19.149359229584835
0.8592195868400918;1.203499079189687;18.993558453987163
1.050487156775908;1.1125703564727953;19.048115861710677
0.9754445385266722;1.1040209790209792;19.019049696196703
1.0723626852659112;1.0847161572052402;19.084786155286157
0.9861450692746536;1.0775261324041812;19.06853376244991
0.9701739850869926;1.0909090909090908;19.035385272733
0.9880546075085324;1.0568079350766457;19.024141716987327
1.0034572169403628;1.0391807658058771;19.02742735003575
1.028448275862069;1.0646853146853148;19.05429518418876
0.964765100671141;1.0892857142857142;19.01715522690203
1.0304878048780488;1.075850043591979;19.04560804347696
0.9340101522842639;1.1159153633854648;18.976809000370466
1.0769230769230769;1.1570327552986512;19.05171880199475
0.9324437030859049;1.1091581868640148;18.98891650154084
0.9711971197119712;1.0713596914175507;18.953462421784707
0.9602954755309326;1.0721153846153846;18.91718575751076
0.852601156069364;1.2164351851851851;18.75555422467274
1.0068181818181816;1.1014669926650367;18.75662821433643
1.1565315315315314;1.2210767468499426;18.903967448738427
1.0631681243926143;1.1769067796610169;18.967555780687626
0.9550870760769936;1.089681774349084;18.918444270759053
0.9462055715658021;1.1560209424083767;18.86293336378897
0.9126016260162603;1.1241610738255035;18.769854770214714
1.0167410714285712;1.0603948896631825;18.78493948506753
0.986842105263158;1.0625698324022348;18.772677843818855
1.0222222222222221;1.0347144456886899;18.794338905167812
0.9673558215451579;1.0440677966101695;18.759865790432386
0.9292134831460673;1.0787878787878789;18.68772700765868
0.8957575757575758;1.1564245810055864;18.575198182229805
1.0284552845528456;1.1043478260869566;18.60208146023614
0.9352708058124174;1.1127167630057804;18.53192072264393
0.975886524822695;1.0436681222707422;18.504467851065918
0.9695210449927432;1.0344827586206897;18.474357245743832
0.908682634730539;1.108910891089109;18.378193655599144
1.086092715231788;1.1256366723259763;18.45569976735721
0.9695121951219513;1.0777957860615883;18.425446051816113
